% time	cellId	IMSI	RNTI	sinrLinear	componentCarrierId
16.401	1	1	1	0.999999	0
16.401	2	4	1	0.999999	0
16.402	1	2	2	0.999999	0
16.402	2	5	2	0.999999	0
16.403	1	3	3	0.999999	0
16.403	2	6	3	0.999999	0
16.441	1	1	1	0.999999	0
16.441	2	4	1	0.999999	0
16.442	1	2	2	0.999999	0
16.442	2	5	2	0.999999	0
16.443	1	3	3	0.999999	0
16.443	2	6	3	0.999999	0
16.481	1	1	1	0.999999	0
16.481	2	4	1	0.999999	0
16.482	1	2	2	0.999999	0
16.482	2	5	2	0.999999	0
16.483	1	3	3	0.999999	0
16.483	2	6	3	0.999999	0
16.521	1	1	1	0.999999	0
16.521	2	4	1	0.999999	0
16.522	1	2	2	0.999999	0
16.522	2	5	2	0.999999	0
16.523	1	3	3	0.999999	0
16.523	2	6	3	0.999999	0
16.561	1	1	1	0.999999	0
16.561	2	4	1	0.999999	0
16.562	1	2	2	0.999999	0
16.562	2	5	2	0.999999	0
16.563	1	3	3	0.999999	0
16.563	2	6	3	0.999999	0
16.601	1	1	1	0.999999	0
16.601	2	4	1	0.999999	0
16.602	1	2	2	0.999999	0
16.602	2	5	2	0.999999	0
16.603	1	3	3	0.999999	0
16.603	2	6	3	0.999999	0
16.641	1	1	1	0.999999	0
16.641	2	4	1	0.999999	0
16.642	1	2	2	0.999999	0
16.642	2	5	2	0.999999	0
16.643	1	3	3	0.999999	0
16.643	2	6	3	0.999999	0
16.681	1	1	1	0.999999	0
16.681	2	4	1	0.999999	0
16.682	1	2	2	0.999999	0
16.682	2	5	2	0.999999	0
16.683	1	3	3	0.999999	0
16.683	2	6	3	0.999999	0
16.721	1	1	1	0.999999	0
16.721	2	4	1	0.999999	0
16.722	1	2	2	0.999999	0
16.722	2	5	2	0.999999	0
16.723	1	3	3	0.999999	0
16.723	2	6	3	0.999999	0
16.761	1	1	1	0.999999	0
16.761	2	4	1	0.999999	0
16.762	1	2	2	0.999999	0
16.762	2	5	2	0.999999	0
16.763	1	3	3	0.999999	0
16.763	2	6	3	0.999999	0
16.801	1	1	1	0.999999	0
16.801	2	4	1	0.999999	0
16.802	1	2	2	0.999999	0
16.802	2	5	2	0.999999	0
16.803	1	3	3	0.999999	0
16.803	2	6	3	0.999999	0
16.841	1	1	1	0.999999	0
16.841	2	4	1	0.999999	0
16.842	1	2	2	0.999999	0
16.842	2	5	2	0.999999	0
16.843	1	3	3	0.999999	0
16.843	2	6	3	0.999999	0
16.881	1	1	1	0.999999	0
16.881	2	4	1	0.999999	0
16.882	1	2	2	0.999999	0
16.882	2	5	2	0.999999	0
16.883	1	3	3	0.999999	0
16.883	2	6	3	0.999999	0
16.921	1	1	1	0.999999	0
16.921	2	4	1	0.999999	0
16.922	1	2	2	0.999999	0
16.922	2	5	2	0.999999	0
16.923	1	3	3	0.999999	0
16.923	2	6	3	0.999999	0
16.961	1	1	1	0.999999	0
16.961	2	4	1	0.999999	0
16.962	1	2	2	0.999999	0
16.962	2	5	2	0.999999	0
16.963	1	3	3	0.999999	0
16.963	2	6	3	0.999999	0
17.001	1	1	1	0.999999	0
17.001	2	4	1	0.999999	0
17.002	1	2	2	0.999999	0
17.002	2	5	2	0.999999	0
17.003	1	3	3	0.999999	0
17.003	2	6	3	0.999999	0
17.041	1	1	1	0.999999	0
17.041	2	4	1	0.999999	0
17.042	1	2	2	0.999999	0
17.042	2	5	2	0.999999	0
17.043	1	3	3	0.999999	0
17.043	2	6	3	0.999999	0
17.081	1	1	1	0.999999	0
17.081	2	4	1	0.999999	0
17.082	1	2	2	0.999999	0
17.082	2	5	2	0.999999	0
17.083	1	3	3	0.999999	0
17.083	2	6	3	0.999999	0
17.121	1	1	1	0.999999	0
17.121	2	4	1	0.999999	0
17.122	1	2	2	0.999999	0
17.122	2	5	2	0.999999	0
17.123	1	3	3	0.999999	0
17.123	2	6	3	0.999999	0
17.161	1	1	1	0.999999	0
17.161	2	4	1	0.999999	0
17.162	1	2	2	0.999999	0
17.162	2	5	2	0.999999	0
17.163	1	3	3	0.999999	0
17.163	2	6	3	0.999999	0
17.201	1	1	1	0.999999	0
17.201	2	4	1	0.999999	0
17.202	1	2	2	0.999999	0
17.202	2	5	2	0.999999	0
17.203	1	3	3	0.999999	0
17.203	2	6	3	0.999999	0
17.241	1	1	1	0.999999	0
17.241	2	4	1	0.999999	0
17.242	1	2	2	0.999999	0
17.242	2	5	2	0.999999	0
17.243	1	3	3	0.999999	0
17.243	2	6	3	0.999999	0
17.281	1	1	1	0.999999	0
17.281	2	4	1	0.999999	0
17.282	1	2	2	0.999999	0
17.282	2	5	2	0.999999	0
17.283	1	3	3	0.999999	0
17.283	2	6	3	0.999999	0
17.321	1	1	1	0.999999	0
17.321	2	4	1	0.999999	0
17.322	1	2	2	0.999999	0
17.322	2	5	2	0.999999	0
17.323	1	3	3	0.999999	0
17.323	2	6	3	0.999999	0
17.361	1	1	1	0.999999	0
17.361	2	4	1	0.999999	0
17.362	1	2	2	0.999999	0
17.362	2	5	2	0.999999	0
17.363	1	3	3	0.999999	0
17.363	2	6	3	0.999999	0
17.401	1	1	1	0.999999	0
17.401	2	4	1	0.999999	0
17.402	1	2	2	0.999999	0
17.402	2	5	2	0.999999	0
17.403	1	3	3	0.999999	0
17.403	2	6	3	0.999999	0
17.441	1	1	1	0.999999	0
17.441	2	4	1	0.999999	0
17.442	1	2	2	0.999999	0
17.442	2	5	2	0.999999	0
17.443	1	3	3	0.999999	0
17.443	2	6	3	0.999999	0
17.481	1	1	1	0.999999	0
17.481	2	4	1	0.999999	0
17.482	1	2	2	0.999999	0
17.482	2	5	2	0.999999	0
17.483	1	3	3	0.999999	0
17.483	2	6	3	0.999999	0
17.521	1	1	1	0.999999	0
17.521	2	4	1	0.999999	0
17.522	1	2	2	0.999999	0
17.522	2	5	2	0.999999	0
17.523	1	3	3	0.999999	0
17.523	2	6	3	0.999999	0
17.561	1	1	1	0.999999	0
17.561	2	4	1	0.999999	0
17.562	1	2	2	0.999999	0
17.562	2	5	2	0.999999	0
17.563	1	3	3	0.999999	0
17.563	2	6	3	0.999999	0
17.601	1	1	1	0.999999	0
17.601	2	4	1	0.999999	0
17.602	1	2	2	0.999999	0
17.602	2	5	2	0.999999	0
17.603	1	3	3	0.999999	0
17.603	2	6	3	0.999999	0
17.641	1	1	1	0.999999	0
17.641	2	4	1	0.999999	0
17.642	1	2	2	0.999999	0
17.642	2	5	2	0.999999	0
17.643	1	3	3	0.999999	0
17.643	2	6	3	0.999999	0
17.681	1	1	1	0.999999	0
17.681	2	4	1	0.999999	0
17.682	1	2	2	0.999999	0
17.682	2	5	2	0.999999	0
17.683	1	3	3	0.999999	0
17.683	2	6	3	0.999999	0
17.721	1	1	1	0.999999	0
17.721	2	4	1	0.999999	0
17.722	1	2	2	0.999999	0
17.722	2	5	2	0.999999	0
17.723	1	3	3	0.999999	0
17.723	2	6	3	0.999999	0
17.761	1	1	1	0.999999	0
17.761	2	4	1	0.999999	0
17.762	1	2	2	0.999999	0
17.762	2	5	2	0.999999	0
17.763	1	3	3	0.999999	0
17.763	2	6	3	0.999999	0
17.801	1	1	1	0.999999	0
17.801	2	4	1	0.999999	0
17.802	1	2	2	0.999999	0
17.802	2	5	2	0.999999	0
17.803	1	3	3	0.999999	0
17.803	2	6	3	0.999999	0
17.841	1	1	1	0.999999	0
17.841	2	4	1	0.999999	0
17.842	1	2	2	0.999999	0
17.842	2	5	2	0.999999	0
17.843	1	3	3	0.999999	0
17.843	2	6	3	0.999999	0
17.881	1	1	1	0.999999	0
17.881	2	4	1	0.999999	0
17.882	1	2	2	0.999999	0
17.882	2	5	2	0.999999	0
17.883	1	3	3	0.999999	0
17.883	2	6	3	0.999999	0
17.921	1	1	1	0.999999	0
17.921	2	4	1	0.999999	0
17.922	1	2	2	0.999999	0
17.922	2	5	2	0.999999	0
17.923	1	3	3	0.999999	0
17.923	2	6	3	0.999999	0
17.961	1	1	1	0.999999	0
17.961	2	4	1	0.999999	0
17.962	1	2	2	0.999999	0
17.962	2	5	2	0.999999	0
17.963	1	3	3	0.999999	0
17.963	2	6	3	0.999999	0
18.001	1	1	1	0.999999	0
18.001	2	4	1	0.999999	0
18.002	1	2	2	0.999999	0
18.002	2	5	2	0.999999	0
18.003	1	3	3	0.999999	0
18.003	2	6	3	0.999999	0
18.041	1	1	1	0.999999	0
18.041	2	4	1	0.999999	0
18.042	1	2	2	0.999999	0
18.042	2	5	2	0.999999	0
18.043	1	3	3	0.999999	0
18.043	2	6	3	0.999999	0
18.081	1	1	1	0.999999	0
18.081	2	4	1	0.999999	0
18.082	1	2	2	0.999999	0
18.082	2	5	2	0.999999	0
18.083	1	3	3	0.999999	0
18.083	2	6	3	0.999999	0
18.121	1	1	1	0.999999	0
18.121	2	4	1	0.999999	0
18.122	1	2	2	0.999999	0
18.122	2	5	2	0.999999	0
18.123	1	3	3	0.999999	0
18.123	2	6	3	0.999999	0
18.161	1	1	1	0.999999	0
18.161	2	4	1	0.999999	0
18.162	1	2	2	0.999999	0
18.162	2	5	2	0.999999	0
18.163	1	3	3	0.999999	0
18.163	2	6	3	0.999999	0
18.201	1	1	1	0.999999	0
18.201	2	4	1	0.999999	0
18.202	1	2	2	0.999999	0
18.202	2	5	2	0.999999	0
18.203	1	3	3	0.999999	0
18.203	2	6	3	0.999999	0
18.241	1	1	1	0.999999	0
18.241	2	4	1	0.999999	0
18.242	1	2	2	0.999999	0
18.242	2	5	2	0.999999	0
18.243	1	3	3	0.999999	0
18.243	2	6	3	0.999999	0
18.281	1	1	1	0.999999	0
18.281	2	4	1	0.999999	0
18.282	1	2	2	0.999999	0
18.282	2	5	2	0.999999	0
18.283	1	3	3	0.999999	0
18.283	2	6	3	0.999999	0
18.321	1	1	1	0.999999	0
18.321	2	4	1	0.999999	0
18.322	1	2	2	0.999999	0
18.322	2	5	2	0.999999	0
18.323	1	3	3	0.999999	0
18.323	2	6	3	0.999999	0
18.361	1	1	1	0.999999	0
18.361	2	4	1	0.999999	0
18.362	1	2	2	0.999999	0
18.362	2	5	2	0.999999	0
18.363	1	3	3	0.999999	0
18.363	2	6	3	0.999999	0
18.401	1	1	1	0.999999	0
18.401	2	4	1	0.999999	0
18.402	1	2	2	0.999999	0
18.402	2	5	2	0.999999	0
18.403	1	3	3	0.999999	0
18.403	2	6	3	0.999999	0
18.441	1	1	1	0.999999	0
18.441	2	4	1	0.999999	0
18.442	1	2	2	0.999999	0
18.442	2	5	2	0.999999	0
18.443	1	3	3	0.999999	0
18.443	2	6	3	0.999999	0
18.481	1	1	1	0.999999	0
18.481	2	4	1	0.999999	0
18.482	1	2	2	0.999999	0
18.482	2	5	2	0.999999	0
18.483	1	3	3	0.999999	0
18.483	2	6	3	0.999999	0
18.521	1	1	1	0.999999	0
18.521	2	4	1	0.999999	0
18.522	1	2	2	0.999999	0
18.522	2	5	2	0.999999	0
18.523	1	3	3	0.999999	0
18.523	2	6	3	0.999999	0
18.561	1	1	1	0.999999	0
18.561	2	4	1	0.999999	0
18.562	1	2	2	0.999999	0
18.562	2	5	2	0.999999	0
18.563	1	3	3	0.999999	0
18.563	2	6	3	0.999999	0
18.601	1	1	1	0.999999	0
18.601	2	4	1	0.999999	0
18.602	1	2	2	0.999999	0
18.602	2	5	2	0.999999	0
18.603	1	3	3	0.999999	0
18.603	2	6	3	0.999999	0
18.641	1	1	1	0.999999	0
18.641	2	4	1	0.999999	0
18.642	1	2	2	0.999999	0
18.642	2	5	2	0.999999	0
18.643	1	3	3	0.999999	0
18.643	2	6	3	0.999999	0
18.681	1	1	1	0.999999	0
18.681	2	4	1	0.999999	0
18.682	1	2	2	0.999999	0
18.682	2	5	2	0.999999	0
18.683	1	3	3	0.999999	0
18.683	2	6	3	0.999999	0
18.721	1	1	1	0.999999	0
18.721	2	4	1	0.999999	0
18.722	1	2	2	0.999999	0
18.722	2	5	2	0.999999	0
18.723	1	3	3	0.999999	0
18.723	2	6	3	0.999999	0
18.761	1	1	1	0.999999	0
18.761	2	4	1	0.999999	0
18.762	1	2	2	0.999999	0
18.762	2	5	2	0.999999	0
18.763	1	3	3	0.999999	0
18.763	2	6	3	0.999999	0
18.801	1	1	1	0.999999	0
18.801	2	4	1	0.999999	0
18.802	1	2	2	0.999999	0
18.802	2	5	2	0.999999	0
18.803	1	3	3	0.999999	0
18.803	2	6	3	0.999999	0
18.841	1	1	1	0.999999	0
18.841	2	4	1	0.999999	0
18.842	1	2	2	0.999999	0
18.842	2	5	2	0.999999	0
18.843	1	3	3	0.999999	0
18.843	2	6	3	0.999999	0
18.881	1	1	1	0.999999	0
18.881	2	4	1	0.999999	0
18.882	1	2	2	0.999999	0
18.882	2	5	2	0.999999	0
18.883	1	3	3	0.999999	0
18.883	2	6	3	0.999999	0
18.921	1	1	1	0.999999	0
18.921	2	4	1	0.999999	0
18.922	1	2	2	0.999999	0
18.922	2	5	2	0.999999	0
18.923	1	3	3	0.999999	0
18.923	2	6	3	0.999999	0
18.961	1	1	1	0.999999	0
18.961	2	4	1	0.999999	0
18.962	1	2	2	0.999999	0
18.962	2	5	2	0.999999	0
18.963	1	3	3	0.999999	0
18.963	2	6	3	0.999999	0
19.001	1	1	1	0.999999	0
19.001	2	4	1	0.999999	0
19.002	1	2	2	0.999999	0
19.002	2	5	2	0.999999	0
19.003	1	3	3	0.999999	0
19.003	2	6	3	0.999999	0
19.041	1	1	1	0.999999	0
19.041	2	4	1	0.999999	0
19.042	1	2	2	0.999999	0
19.042	2	5	2	0.999999	0
19.043	1	3	3	0.999999	0
19.043	2	6	3	0.999999	0
19.081	1	1	1	0.999999	0
19.081	2	4	1	0.999999	0
19.082	1	2	2	0.999999	0
19.082	2	5	2	0.999999	0
19.083	1	3	3	0.999999	0
19.083	2	6	3	0.999999	0
19.121	1	1	1	0.999999	0
19.121	2	4	1	0.999999	0
19.122	1	2	2	0.999999	0
19.122	2	5	2	0.999999	0
19.123	1	3	3	0.999999	0
19.123	2	6	3	0.999999	0
19.161	1	1	1	0.999999	0
19.161	2	4	1	0.999999	0
19.162	1	2	2	0.999999	0
19.162	2	5	2	0.999999	0
19.163	1	3	3	0.999999	0
19.163	2	6	3	0.999999	0
19.201	1	1	1	0.999999	0
19.201	2	4	1	0.999999	0
19.202	1	2	2	0.999999	0
19.202	2	5	2	0.999999	0
19.203	1	3	3	0.999999	0
19.203	2	6	3	0.999999	0
19.241	1	1	1	0.999999	0
19.241	2	4	1	0.999999	0
19.242	1	2	2	0.999999	0
19.242	2	5	2	0.999999	0
19.243	1	3	3	0.999999	0
19.243	2	6	3	0.999999	0
19.281	1	1	1	0.999999	0
19.281	2	4	1	0.999999	0
19.282	1	2	2	0.999999	0
19.282	2	5	2	0.999999	0
19.283	1	3	3	0.999999	0
19.283	2	6	3	0.999999	0
19.321	1	1	1	0.999999	0
19.321	2	4	1	0.999999	0
19.322	1	2	2	0.999999	0
19.322	2	5	2	0.999999	0
19.323	1	3	3	0.999999	0
19.323	2	6	3	0.999999	0
19.361	1	1	1	0.999999	0
19.361	2	4	1	0.999999	0
19.362	1	2	2	0.999999	0
19.362	2	5	2	0.999999	0
19.363	1	3	3	0.999999	0
19.363	2	6	3	0.999999	0
19.401	1	1	1	0.999999	0
19.401	2	4	1	0.999999	0
19.402	1	2	2	0.999999	0
19.402	2	5	2	0.999999	0
19.403	1	3	3	0.999999	0
19.403	2	6	3	0.999999	0
19.441	1	1	1	0.999999	0
19.441	2	4	1	0.999999	0
19.442	1	2	2	0.999999	0
19.442	2	5	2	0.999999	0
19.443	1	3	3	0.999999	0
19.443	2	6	3	0.999999	0
19.481	1	1	1	0.999999	0
19.481	2	4	1	0.999999	0
19.482	1	2	2	0.999999	0
19.482	2	5	2	0.999999	0
19.483	1	3	3	0.999999	0
19.483	2	6	3	0.999999	0
19.521	1	1	1	0.999999	0
19.521	2	4	1	0.999999	0
19.522	1	2	2	0.999999	0
19.522	2	5	2	0.999999	0
19.523	1	3	3	0.999999	0
19.523	2	6	3	0.999999	0
19.561	1	1	1	0.999999	0
19.561	2	4	1	0.999999	0
19.562	1	2	2	0.999999	0
19.562	2	5	2	0.999999	0
19.563	1	3	3	0.999999	0
19.563	2	6	3	0.999999	0
19.601	1	1	1	0.999999	0
19.601	2	4	1	0.999999	0
19.602	1	2	2	0.999999	0
19.602	2	5	2	0.999999	0
19.603	1	3	3	0.999999	0
19.603	2	6	3	0.999999	0
19.641	1	1	1	0.999999	0
19.641	2	4	1	0.999999	0
19.642	1	2	2	0.999999	0
19.642	2	5	2	0.999999	0
19.643	1	3	3	0.999999	0
19.643	2	6	3	0.999999	0
19.681	1	1	1	0.999999	0
19.681	2	4	1	0.999999	0
19.682	1	2	2	0.999999	0
19.682	2	5	2	0.999999	0
19.683	1	3	3	0.999999	0
19.683	2	6	3	0.999999	0
19.721	1	1	1	0.999999	0
19.721	2	4	1	0.999999	0
19.722	1	2	2	0.999999	0
19.722	2	5	2	0.999999	0
19.723	1	3	3	0.999999	0
19.723	2	6	3	0.999999	0
19.761	1	1	1	0.999999	0
19.761	2	4	1	0.999999	0
19.762	1	2	2	0.999999	0
19.762	2	5	2	0.999999	0
19.763	1	3	3	0.999999	0
19.763	2	6	3	0.999999	0
19.801	1	1	1	0.999999	0
19.801	2	4	1	0.999999	0
19.802	1	2	2	0.999999	0
19.802	2	5	2	0.999999	0
19.803	1	3	3	0.999999	0
19.803	2	6	3	0.999999	0
19.841	1	1	1	0.999999	0
19.841	2	4	1	0.999999	0
19.842	1	2	2	0.999999	0
19.842	2	5	2	0.999999	0
19.843	1	3	3	0.999999	0
19.843	2	6	3	0.999999	0
19.881	1	1	1	0.999999	0
19.881	2	4	1	0.999999	0
19.882	1	2	2	0.999999	0
19.882	2	5	2	0.999999	0
19.883	1	3	3	0.999999	0
19.883	2	6	3	0.999999	0
19.921	1	1	1	0.999999	0
19.921	2	4	1	0.999999	0
19.922	1	2	2	0.999999	0
19.922	2	5	2	0.999999	0
19.923	1	3	3	0.999999	0
19.923	2	6	3	0.999999	0
19.961	1	1	1	0.999999	0
19.961	2	4	1	0.999999	0
19.962	1	2	2	0.999999	0
19.962	2	5	2	0.999999	0
19.963	1	3	3	0.999999	0
19.963	2	6	3	0.999999	0
